,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
1038,Shot Chart Detail,0021500800,217,201935,James Harden,1610612745,Houston Rockets,2,3,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,9,247,1,0,20160210,POR,HOU
1039,Shot Chart Detail,0021500800,325,201935,James Harden,1610612745,Houston Rockets,3,8,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-169,2,1,0,20160210,POR,HOU
1040,Shot Chart Detail,0021500800,344,201935,James Harden,1610612745,Houston Rockets,3,6,58,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-24,159,1,1,20160210,POR,HOU
1041,Shot Chart Detail,0021500800,347,201935,James Harden,1610612745,Houston Rockets,3,6,28,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-71,56,1,1,20160210,POR,HOU
1042,Shot Chart Detail,0021500800,363,201935,James Harden,1610612745,Houston Rockets,3,5,11,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,11,1,0,20160210,POR,HOU
1043,Shot Chart Detail,0021500800,390,201935,James Harden,1610612745,Houston Rockets,3,2,47,Made Shot,Driving Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-43,23,1,1,20160210,POR,HOU
1044,Shot Chart Detail,0021500800,419,201935,James Harden,1610612745,Houston Rockets,3,0,47,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-25,149,1,1,20160210,POR,HOU
1045,Shot Chart Detail,0021500800,425,201935,James Harden,1610612745,Houston Rockets,3,0,31,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,23,6,239,1,0,20160210,POR,HOU
1046,Shot Chart Detail,0021500800,450,201935,James Harden,1610612745,Houston Rockets,4,11,10,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-6,41,1,0,20160210,POR,HOU
1047,Shot Chart Detail,0021500800,530,201935,James Harden,1610612745,Houston Rockets,4,5,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,163,183,1,0,20160210,POR,HOU
1048,Shot Chart Detail,0021500800,544,201935,James Harden,1610612745,Houston Rockets,4,4,49,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-25,180,1,1,20160210,POR,HOU
1049,Shot Chart Detail,0021500800,553,201935,James Harden,1610612745,Houston Rockets,4,2,57,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-201,178,1,1,20160210,POR,HOU
1050,Shot Chart Detail,0021500800,567,201935,James Harden,1610612745,Houston Rockets,4,1,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,86,228,1,0,20160210,POR,HOU
1051,Shot Chart Detail,0021500814,51,201935,James Harden,1610612745,Houston Rockets,1,7,0,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-60,110,1,1,20160219,PHX,HOU
1052,Shot Chart Detail,0021500814,80,201935,James Harden,1610612745,Houston Rockets,1,4,30,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-161,190,1,0,20160219,PHX,HOU
1053,Shot Chart Detail,0021500814,84,201935,James Harden,1610612745,Houston Rockets,1,4,1,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,25,-235,87,1,0,20160219,PHX,HOU
1054,Shot Chart Detail,0021500814,107,201935,James Harden,1610612745,Houston Rockets,1,2,31,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,161,200,1,0,20160219,PHX,HOU
1055,Shot Chart Detail,0021500814,195,201935,James Harden,1610612745,Houston Rockets,2,7,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-207,134,1,0,20160219,PHX,HOU
1056,Shot Chart Detail,0021500814,262,201935,James Harden,1610612745,Houston Rockets,2,3,51,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,7,1,1,20160219,PHX,HOU
1057,Shot Chart Detail,0021500814,307,201935,James Harden,1610612745,Houston Rockets,2,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,104,228,1,0,20160219,PHX,HOU
1058,Shot Chart Detail,0021500814,329,201935,James Harden,1610612745,Houston Rockets,3,10,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,30,239,1,1,20160219,PHX,HOU
1059,Shot Chart Detail,0021500814,333,201935,James Harden,1610612745,Houston Rockets,3,10,21,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-166,18,1,0,20160219,PHX,HOU
1060,Shot Chart Detail,0021500814,337,201935,James Harden,1610612745,Houston Rockets,3,10,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-183,228,1,0,20160219,PHX,HOU
1061,Shot Chart Detail,0021500814,356,201935,James Harden,1610612745,Houston Rockets,3,9,6,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,91,144,1,0,20160219,PHX,HOU
1062,Shot Chart Detail,0021500814,368,201935,James Harden,1610612745,Houston Rockets,3,8,26,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,7,1,1,20160219,PHX,HOU
1063,Shot Chart Detail,0021500814,427,201935,James Harden,1610612745,Houston Rockets,3,5,27,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,24,252,1,0,20160219,PHX,HOU
1064,Shot Chart Detail,0021500814,516,201935,James Harden,1610612745,Houston Rockets,4,10,38,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,169,110,1,1,20160219,PHX,HOU
1065,Shot Chart Detail,0021500814,550,201935,James Harden,1610612745,Houston Rockets,4,8,2,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-9,0,1,1,20160219,PHX,HOU
1066,Shot Chart Detail,0021500814,552,201935,James Harden,1610612745,Houston Rockets,4,7,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,2,257,1,0,20160219,PHX,HOU
1067,Shot Chart Detail,0021500843,28,201935,James Harden,1610612745,Houston Rockets,1,8,50,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-45,239,1,1,20160223,UTA,HOU
1068,Shot Chart Detail,0021500843,35,201935,James Harden,1610612745,Houston Rockets,1,8,9,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-34,159,1,0,20160223,UTA,HOU
1069,Shot Chart Detail,0021500843,43,201935,James Harden,1610612745,Houston Rockets,1,7,6,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160223,UTA,HOU
1070,Shot Chart Detail,0021500843,59,201935,James Harden,1610612745,Houston Rockets,1,5,36,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,164,11,1,0,20160223,UTA,HOU
1071,Shot Chart Detail,0021500843,70,201935,James Harden,1610612745,Houston Rockets,1,4,25,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-24,2,1,1,20160223,UTA,HOU
1072,Shot Chart Detail,0021500843,73,201935,James Harden,1610612745,Houston Rockets,1,3,54,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,156,46,1,1,20160223,UTA,HOU
1073,Shot Chart Detail,0021500843,77,201935,James Harden,1610612745,Houston Rockets,1,3,16,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-94,115,1,0,20160223,UTA,HOU
1074,Shot Chart Detail,0021500843,220,201935,James Harden,1610612745,Houston Rockets,2,5,42,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,2,1,1,20160223,UTA,HOU
1075,Shot Chart Detail,0021500843,230,201935,James Harden,1610612745,Houston Rockets,2,5,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,109,214,1,0,20160223,UTA,HOU
1076,Shot Chart Detail,0021500843,259,201935,James Harden,1610612745,Houston Rockets,2,2,33,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-37,46,1,0,20160223,UTA,HOU
1077,Shot Chart Detail,0021500843,273,201935,James Harden,1610612745,Houston Rockets,2,1,28,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,0,1,1,20160223,UTA,HOU
1078,Shot Chart Detail,0021500843,276,201935,James Harden,1610612745,Houston Rockets,2,1,11,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,-1,1,1,20160223,UTA,HOU
1079,Shot Chart Detail,0021500843,330,201935,James Harden,1610612745,Houston Rockets,3,11,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,42,244,1,0,20160223,UTA,HOU
