GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,10GAME_AVG_OFF_RATING,10GAME_AVG_DEF_RATING,START_POS_FLAG,END_POS_FLAG
21500577,1610612737,Hawks,ATL,Atlanta,240:00:00,83.8,84.8,106.5,109.2,-22.7,-24.3,0.567,1.06,13.8,0.167,0.688,0.412,15.962,16.2,0.414,0.465,1,0.198,100.34,98.5,82.08,99,0.329,109.22,105.51,0,0
21500599,1610612737,Hawks,ATL,Atlanta,265:00:00,88.9,91,98.8,98.2,-10,-7.2,0.674,1.61,19.4,0.228,0.623,0.432,15.839,16.2,0.475,0.492,1,0.199,100.94,100.08,83.4,111,0.462,107.28,105.12,0,0
21500602,1610612737,Hawks,ATL,Atlanta,240:00:00,120.6,121.3,89.2,90.5,31.3,30.8,0.773,3.4,25.5,0.189,0.771,0.518,10.575,10.6,0.608,0.636,1,0.201,95.46,94.5,78.75,94,0.679,108.6,104.07,0,0
21500620,1610612737,Hawks,ATL,Atlanta,240:00:00,100.6,102.1,82.8,85.3,17.8,16.8,0.756,1.82,23.4,0.2,0.746,0.525,17.454,17.7,0.569,0.581,1,0.199,97.6,95.5,79.58,96,0.626,106.36,102.17,0,0
21500639,1610612737,Hawks,ATL,Atlanta,240:00:00,103.9,106.1,99.2,99,4.7,7.1,0.641,1.92,18.5,0.25,0.704,0.481,12.984,13.3,0.506,0.535,1,0.2,99.48,98.5,82.08,98,0.531,107.71,102.38,0,0
21500643,1610612737,Hawks,ATL,Atlanta,240:00:00,85.8,89.8,87,92.9,-1.3,-3.1,0.6,1.11,16.1,0.226,0.59,0.421,18.519,19.4,0.464,0.486,1,0.199,103.58,98,81.67,98,0.485,104.71,100.5,0,0
21500660,1610612737,Hawks,ATL,Atlanta,240:00:00,98,97.9,99.6,101,-1.5,-3.1,0.676,1.44,17.6,0.25,0.648,0.453,16.508,16.5,0.476,0.517,1,0.2,97.68,97,80.83,97,0.484,104.29,98.79,0,0
21500672,1610612737,Hawks,ATL,Atlanta,240:00:00,117.3,117.8,101.7,102.9,15.6,14.9,0.651,2,20.1,0.273,0.654,0.479,13.801,13.9,0.552,0.611,1,0.201,102.36,101.5,84.58,101,0.576,104.85,97.32,0,0
21500687,1610612737,Hawks,ATL,Atlanta,240:00:00,82.9,84.7,87.4,85.9,-4.5,-1.2,0.636,0.91,16.3,0.204,0.804,0.524,22.963,23.5,0.481,0.487,1,0.196,98.7,98.5,82.08,98,0.449,101.09,96.4,0,0
21500692,1610612737,Hawks,ATL,Atlanta,240:00:00,90.9,92.9,111.9,113.3,-21,-20.3,0.606,1.43,15.8,0.173,0.683,0.398,13.829,14.1,0.44,0.499,1,0.198,100.22,98.5,82.08,99,0.37,98.84,97.82,0,0
21500715,1610612737,Hawks,ATL,Atlanta,240:00:00,87.8,87.9,104.5,106.1,-16.7,-18.2,0.481,0.76,11.4,0.093,0.689,0.398,17.158,17.2,0.421,0.517,1,0.202,99.76,99,82.5,99,0.369,99.15,97.51,0,0
21500723,1610612737,Hawks,ATL,Atlanta,240:00:00,113.9,115.5,99.3,99,14.6,16.5,0.69,1.93,21.9,0.179,,,15.25,15.5,0.613,0.634,1,0.199,98.04,97.5,81.25,97,0.644,101.6,97.59,0,0
21500736,1610612737,Hawks,ATL,Atlanta,240:00:00,111.7,118.1,79.5,80.4,32.2,37.7,0.583,1.47,18.7,,0.808,,17.117,18.1,0.576,0.602,1,0.198,109.58,106,88.33,105,0.679,101.28,96.58,0,0
21500750,1610612737,Hawks,ATL,Atlanta,240:00:00,105.4,107.4,100,101.1,5.3,6.3,0.744,1.93,22.5,0.167,0.585,0.4,15.496,15.8,0.579,0.601,1,0.2,96.38,95,79.17,95,0.563,101.81,98.16,0,0
21500771,1610612737,Hawks,ATL,Atlanta,240:00:00,98.3,98.9,95.7,101.1,2.6,-2.1,0.629,1.38,16.2,0.351,,,16.736,16.8,0.456,0.482,1,0.201,97.94,95,79.17,95,0.452,101.09,98.37,0,0
21500780,1610612737,Hawks,ATL,Atlanta,265:00:00,103,102.8,106.7,109.3,-3.7,-6.5,0.721,2.21,21.3,0.192,,,13.109,13.1,0.533,0.546,1,0.199,98.03,96.91,80.75,107,0.454,102.39,100.01,0,0
21500796,1610612737,Hawks,ATL,Atlanta,240:00:00,114.6,113,90.7,91.8,24,21.2,0.581,1.92,18.6,,0.76,,13.185,13,0.55,0.585,1,0.197,98.94,99,82.5,100,0.631,103.9,99.09,0,0
21500808,1610612737,Hawks,ATL,Atlanta,240:00:00,105,104.7,108.2,108.5,-3.2,-3.8,0.659,1.29,19.2,0.196,0.735,0.474,19.864,19.8,0.563,0.599,1,0.2,106.02,106,88.33,106,0.451,102.59,99.65,0,0
21500819,1610612737,Hawks,ATL,Atlanta,290:00:00,90.9,93.2,97.4,99.2,-6.5,-6,0.705,1.94,19.3,0.209,0.615,0.409,13.342,13.7,0.458,0.478,1,0.2,99.31,97.24,81.03,117,0.455,103.44,100.98,0,0
21500836,1610612737,Hawks,ATL,Atlanta,240:00:00,89.3,90.2,100.7,101,-11.4,-10.8,0.639,1.28,17.2,0.245,0.863,0.548,17.469,17.6,0.477,0.494,1,0.2,102.16,101.5,84.58,102,0.418,103.17,99.75,0,0
21500865,1610612737,Hawks,ATL,Atlanta,240:00:00,105.6,105.1,86.5,89.8,19,15.3,0.757,2.55,20.2,0.302,,,11.275,11.2,0.455,0.517,1,0.203,99.62,98,81.67,98,0.673,104.89,98.12,0,0
21500878,1610612737,Hawks,ATL,Atlanta,240:00:00,96.5,98.9,86.2,87.4,10.2,11.5,0.763,1.71,23.2,0.22,0.776,0.545,18.847,19.3,0.545,0.549,1,0.195,89.16,87.5,72.92,88,0.618,103.23,96.96,0,0
21500895,1610612737,Hawks,ATL,Atlanta,265:00:00,104.4,102.9,103.3,105.8,1.1,-2.9,0.676,1.47,18.9,0.182,0.603,0.43,16.905,16.7,0.538,0.58,1,0.203,93.3,92.83,77.36,102,0.514,101.71,99.5,0,0
21500921,1610612737,Hawks,ATL,Atlanta,240:00:00,122.6,121.8,87.7,89.5,34.9,32.3,0.838,3.1,25.7,0.114,0.661,0.457,11.569,11.5,0.64,0.667,1,0.197,87.12,86.5,72.08,87,0.703,103.15,98.34,0,0
21500929,1610612737,Hawks,ATL,Atlanta,240:00:00,101.1,103.9,93,95.1,8.2,8.8,0.65,1.44,18.3,0.294,0.863,0.578,17.013,17.5,0.506,0.547,1,0.199,105.06,102.5,85.42,103,0.554,103.65,97.74,0,0
21500947,1610612737,Hawks,ATL,Atlanta,240:00:00,92.7,93.8,83.1,86.6,9.6,7.2,0.395,0.94,12.8,0.128,0.661,0.425,16.3,16.5,0.525,0.528,1,0.198,99.64,97,80.83,97,0.535,102.75,95.47,0,0
21500959,1610612737,Hawks,ATL,Atlanta,240:00:00,96.1,98,105.3,107.2,-9.2,-9.3,0.486,1.42,13.8,0.216,0.681,0.439,12.014,12.2,0.47,0.511,1,0.198,99.32,97.5,81.25,98,0.442,101.25,97.01,0,0
21500974,1610612737,Hawks,ATL,Atlanta,240:00:00,100.6,101.1,85.4,88.3,15.1,12.8,0.75,2.45,20.9,0.192,0.615,0.427,11.643,11.7,0.494,0.519,1,0.201,95.82,94,78.33,94,0.616,100.89,94.99,0,0
21500984,1610612737,Hawks,ATL,Atlanta,240:00:00,106.8,108.3,74.9,78.1,31.8,30.2,0.675,1.59,20.2,0.289,0.786,0.564,17.454,17.7,0.559,0.582,1,0.197,98.74,96,80,96,0.668,102.4,92.88,0,0
21501007,1610612737,Hawks,ATL,Atlanta,240:00:00,109.3,110.3,107.4,108.6,1.9,1.7,0.641,2.08,17.7,,0.796,,11.115,11.2,0.506,0.568,1,0.2,107.06,106,88.33,107,0.531,104.41,93.64,0,0
21501015,1610612737,Hawks,ATL,Atlanta,240:00:00,119.2,118.4,98.5,101,20.7,17.3,0.8,2.67,23.5,0.214,0.729,0.489,12.33,12.2,0.575,0.628,1,0.199,98.4,97.5,81.25,98,0.617,105.74,94.76,0,0
21501029,1610612737,Hawks,ATL,Atlanta,240:00:00,108.7,110.1,97.4,97,11.3,13.1,0.727,2,22.7,0.213,0.685,0.465,15.955,16.2,0.58,0.584,1,0.199,99.96,99.5,82.92,99,0.577,106.86,95.72,0,0
21501048,1610612737,Hawks,ATL,Atlanta,240:00:00,104.6,106.3,117.2,119.4,-12.6,-13.1,0.605,1.64,18.8,0.075,0.688,0.409,14.362,14.6,0.571,0.597,1,0.199,98.64,97,80.83,96,0.442,107.2,97.08,0,0
21501056,1610612737,Hawks,ATL,Atlanta,240:00:00,118.8,123.2,95.9,100,22.9,23.2,0.711,2,22.6,0.227,0.679,0.474,15.582,16.2,0.637,0.651,1,0.199,103.98,100,83.33,99,0.616,107.34,98.13,0,0
21501076,1610612737,Hawks,ATL,Atlanta,240:00:00,102.6,108.6,94.3,95.7,8.3,12.9,0.634,2.36,18.4,0.386,0.604,0.491,11.17,11.8,0.448,0.483,1,0.197,96.96,93.5,77.92,93,0.566,107.81,98.19,0,0
21501085,1610612737,Hawks,ATL,Atlanta,240:00:00,110.7,117.9,97.6,100,13.1,17.9,0.791,6.8,24.3,0.231,0.667,0.459,4.943,5.3,0.521,0.554,1,0.196,99.24,95,79.17,95,0.577,110.22,99.53,0,0
21501099,1610612737,Hawks,ATL,Atlanta,240:00:00,103.7,103,97.5,101,6.3,2,0.611,2.75,17.3,0.176,0.647,0.445,8.137,8.1,0.453,0.524,1,0.201,100.46,99,82.5,99,0.562,110.72,98.91,0,0
21501113,1610612737,Hawks,ATL,Atlanta,240:00:00,101.3,102.1,110.2,109.4,-8.8,-7.3,0.649,1.33,18.4,,0.773,,18.805,18.9,0.53,0.547,1,0.197,95.52,95.5,79.58,95,0.425,110.82,101.02,0,0
21501131,1610612737,Hawks,ATL,Atlanta,265:00:00,92,95.6,97.7,97.3,-5.7,-1.8,0.658,1.56,17,0.19,0.758,0.483,13.624,14.2,0.447,0.507,1,0.199,104.19,102.34,85.28,113,0.469,109.55,102.94,0,0
21501157,1610612737,Hawks,ATL,Atlanta,240:00:00,95.9,97.2,84,85.7,12,11.5,0.667,1.53,17.8,0.276,0.754,0.513,15.835,16,0.468,0.498,1,0.196,107.28,105.5,87.92,106,0.589,108.24,100.65,0,0
21501173,1610612737,Hawks,ATL,Atlanta,240:00:00,101.9,102.2,89.9,92.6,12,9.6,0.697,1.77,19,,0.736,,13.943,14,0.513,0.557,1,0.202,95.02,93.5,77.92,93,0.549,106.62,99.81,0,0
21501188,1610612737,Hawks,ATL,Atlanta,240:00:00,111.5,115.7,101.4,104.9,10.1,10.8,0.674,1.72,21.9,0.209,,,17.007,17.6,0.619,0.636,1,0.197,105.7,102,85,102,0.583,107.18,100.6,0,0
21501203,1610612737,Hawks,ATL,Atlanta,240:00:00,95.3,97.9,111.5,111.2,-16.1,-13.3,0.59,1.53,17.5,0.208,0.756,0.459,15.213,15.6,0.494,0.502,1,0.197,98.2,97,80.83,96,0.422,106.34,99.78,0,0
21501221,1610612737,Hawks,ATL,Atlanta,240:00:00,90.2,91.6,99.8,100,-9.6,-8.4,0.688,0.96,15.8,0.226,0.736,0.481,21.171,21.5,0.463,0.518,1,0.201,108.92,108,90,107,0.449,103.18,99.78,0,1
21500008,1610612748,Heat,MIA,Miami,240:00:00,111.5,109.5,99.2,100,12.3,9.5,0.639,1.77,19.5,0.108,0.764,0.5,13.943,13.7,0.575,0.632,1,0.202,94,94.5,78.75,95,0.591,109.5,100,1,0
21500021,1610612748,Heat,MIA,Miami,240:00:00,98.2,100,110.6,110.9,-12.4,-10.9,0.636,1.62,17.4,0.217,0.673,0.453,13.877,14.1,0.468,0.531,1,0.201,92.96,92,76.67,92,0.449,104.75,105.45,0,0
21500041,1610612748,Heat,MIA,Miami,240:00:00,109.8,113.5,87.3,91.8,22.5,21.8,0.571,1.6,17.9,0.298,0.792,0.547,15.115,15.6,0.541,0.572,1,0.192,100.58,96.5,80.42,96,0.641,107.6666667,100.9,0,0
21500055,1610612748,Heat,MIA,Miami,240:00:00,92.9,94.8,98.3,100,-5.4,-5.2,0.342,0.68,10.4,,0.661,,19.184,19.6,0.471,0.494,1,0.198,99.36,97.5,81.25,97,0.438,104.45,100.675,0,0
21500071,1610612748,Heat,MIA,Miami,240:00:00,100,98,83.4,87.5,16.6,10.5,0.378,0.88,12,0.178,0.727,0.48,16.667,16.3,0.513,0.552,1,0.2,98.34,97,80.83,98,0.61,103.16,98.04,0,0
21500080,1610612748,Heat,MIA,Miami,240:00:00,94.9,95.6,96.2,97.8,-1.3,-2.2,0.583,1.75,17.5,0.17,0.755,0.469,13.083,13.2,0.481,0.502,1,0.197,92.64,91.5,76.25,91,0.495,101.9,98,0,0
21500096,1610612748,Heat,MIA,Miami,240:00:00,104.3,105.5,82.9,84.4,21.5,21.1,0.514,1.64,14.6,0.34,,,11.957,12.1,0.47,0.511,1,0.198,91.84,90.5,75.42,91,0.615,102.4142857,96.05714286,0,0
21500108,1610612748,Heat,MIA,Miami,240:00:00,108.7,107.4,92.4,93.6,16.4,13.8,0.605,1.92,17.6,0.327,0.822,0.564,12.92,12.8,0.482,0.527,1,0.197,94.08,94,78.33,94,0.588,103.0375,95.75,0,0
21500124,1610612748,Heat,MIA,Miami,240:00:00,96.8,97.9,91.9,95.8,4.9,2.1,0.389,0.93,12,0.256,0.707,0.515,15.789,16,0.494,0.523,1,0.202,97,94.5,78.75,94,0.553,102.4666667,95.75555556,0,0
21500161,1610612748,Heat,MIA,Miami,240:00:00,87.3,88.3,97.7,99,-10.4,-10.7,0.556,0.91,14.9,0.226,0.677,0.475,21.113,21.4,0.487,0.493,1,0.2,104.8,103.5,86.25,103,0.44,101.05,96.08,0,0
21500175,1610612748,Heat,MIA,Miami,240:00:00,117.7,119.6,107.1,112.4,10.7,7.2,0.595,3.57,18.4,0.294,0.711,0.49,7.105,7.2,0.511,0.56,1,0.199,100.16,97,80.83,97,0.584,102.06,97.32,0,0
21500193,1610612748,Heat,MIA,Miami,240:00:00,100.2,99,91.4,94.8,8.8,4.2,0.533,1,13.2,0.222,0.727,0.5,16.701,16.5,0.471,0.541,1,0.2,97.68,96.5,80.42,97,0.597,101.96,95.71,0,0
21500204,1610612748,Heat,MIA,Miami,240:00:00,104.6,104.4,82.8,85.7,21.8,18.7,0.581,1.8,14.4,0.345,0.672,0.517,11.008,11,0.414,0.49,1,0.2,92.54,91,75.83,91,0.668,101.05,95.1,0,0
21500218,1610612748,Heat,MIA,Miami,240:00:00,91,94.2,115.5,118.2,-24.5,-24,0.656,1.62,17.5,0.224,0.603,0.43,14.6,15.1,0.443,0.471,1,0.198,89.56,87,72.5,86,0.396,100.99,96.92,0,0
21500230,1610612748,Heat,MIA,Miami,240:00:00,103.9,107.8,81.6,85.7,22.4,22.1,0.485,1.23,13.6,0.261,0.727,0.515,13.931,14.4,0.48,0.549,1,0.197,94.46,90.5,75.42,90,0.645,101.97,96.74,0,0
21500255,1610612748,Heat,MIA,Miami,240:00:00,101.5,102.2,110.5,110.5,-9,-8.4,0.583,1.11,16.7,0.286,0.659,0.477,20.308,20.4,0.513,0.555,1,0.199,94.28,94,78.33,93,0.448,102.63,98.01,0,0
21500277,1610612748,Heat,MIA,Miami,240:00:00,102.6,103.2,98.4,101.1,4.2,2.1,0.625,2.78,19.9,0.2,0.696,0.451,9.518,9.6,0.512,0.53,1,0.201,95.56,94,78.33,94,0.553,102.4,99.68,0,0
21500291,1610612748,Heat,MIA,Miami,240:00:00,104.5,106.5,84.4,91.3,20.1,15.1,0.568,1.24,17.7,0.2,0.678,0.5,17.94,18.3,0.596,0.613,1,0.192,97.16,92.5,77.08,93,0.714,102.31,99.45,0,0
21500306,1610612748,Heat,MIA,Miami,240:00:00,112.3,109.6,114.6,121.3,-2.2,-11.7,0.61,1.47,20.7,,0.633,,18.543,18.1,0.63,0.655,1,0.199,95.58,94,78.33,94,0.51,103.48,102,0,0
21500320,1610612748,Heat,MIA,Miami,240:00:00,83.9,85.3,102.6,104.2,-18.7,-18.9,0.586,0.94,14.1,0.204,0.841,0.505,18.641,18.9,0.427,0.473,1,0.197,96.52,95,79.17,95,0.388,103.18,102.52,0,0
21500333,1610612748,Heat,MIA,Miami,240:00:00,84.9,83,96.2,97,-11.3,-14,0.4,0.74,11.7,0.188,0.824,0.515,19.443,19,0.463,0.479,1,0.201,98.76,99.5,82.92,100,0.386,99.52,100.98,0,0
21500354,1610612748,Heat,MIA,Miami,240:00:00,109.7,114.9,105.3,111.5,4.5,3.4,0.486,1.64,15.5,0.302,,,12.072,12.6,0.526,0.574,1,0.198,91.64,87,72.5,87,0.509,101.11,102.65,0,0
21500360,1610612748,Heat,MIA,Miami,240:00:00,101.4,105.3,90.2,90.7,11.3,14.5,0.65,1.44,18.6,0.36,0.788,0.578,18.256,18.9,0.489,0.523,1,0.194,98.1,96,80,95,0.584,101.2,103.15,0,0
21500373,1610612748,Heat,MIA,Miami,240:00:00,116.1,115.6,107.5,107.7,8.6,7.9,0.4,1.33,14.1,0.263,,,13.399,13.3,0.58,0.608,1,0.203,90.36,90.5,75.42,90,0.544,103.34,102.1,0,0
21500390,1610612748,Heat,MIA,Miami,240:00:00,103.9,106.8,119.1,121.3,-15.2,-14.5,0.543,1.46,16.7,0.175,,,14.368,14.8,0.534,0.577,1,0.199,90.58,88.5,73.75,88,0.413,103.24,105.66,0,0
21500404,1610612748,Heat,MIA,Miami,240:00:00,124.1,123.4,110.5,117.2,13.7,6.2,0.605,2.17,20.9,0.154,0.628,0.402,12.842,12.8,0.653,0.671,1,0.195,96.06,93.5,77.92,94,0.573,105.36,106.33,0,0
21500420,1610612748,Heat,MIA,Miami,240:00:00,105.4,105.7,105.5,108.1,-0.1,-2.4,0.333,2.6,11.7,0.313,0.638,0.474,5.729,5.7,0.466,0.493,1,0.201,87.72,86.5,72.08,87,0.53,105.61,107.03,0,0
21500436,1610612748,Heat,MIA,Miami,265:00:00,87.9,87,82.4,83,5.6,4,0.543,1.06,13.9,0.246,,,16.841,16.7,0.432,0.471,1,0.199,96.78,96.91,80.75,108,0.554,103.66,106.2,0,0
21500444,1610612748,Heat,MIA,Miami,240:00:00,124,124.1,117.8,116.1,6.1,8,0.579,2.44,18.6,0.308,,,10.331,10.3,0.558,0.62,1,0.2,86.42,87,72.5,87,0.531,105.11,105.68,0,0
21500462,1610612748,Heat,MIA,Miami,240:00:00,111.5,109.4,117,114.4,-5.6,-5.1,0.556,1.43,16,,0.64,,14.862,14.6,0.526,0.576,1,0.202,94.52,96.5,80.42,96,0.494,107.52,106.7,0,0
21500471,1610612748,Heat,MIA,Miami,265:00:00,95.8,101.1,110.2,112.5,-14.4,-11.4,0.657,1.53,18.4,0.32,0.633,0.475,15.971,16.9,0.513,0.518,1,0.196,83.19,80.15,66.79,89,0.417,109.33,108.25,0,0
21500491,1610612748,Heat,MIA,Miami,240:00:00,116.5,117.8,90.9,90.1,25.6,27.7,0.522,1.85,19.5,0.263,0.746,0.557,14.292,14.4,0.61,0.617,1,0.198,90.56,90.5,75.42,90,0.63,109.62,106.11,0,0
21500508,1610612748,Heat,MIA,Miami,240:00:00,101.8,102.1,77.5,78.9,24.3,23.2,0.692,2.08,20.6,0.208,0.77,0.523,13.644,13.7,0.506,0.531,1,0.196,96,95,79.17,95,0.677,109.3,104.93,0,0
21500515,1610612748,Heat,MIA,Miami,265:00:00,102.8,106.2,98,103.1,4.8,3.1,0.412,1.75,10.8,0.323,0.644,0.479,7.987,8.2,0.406,0.481,1,0.198,91.54,87.85,73.21,97,0.51,108.36,104.47,0,0
21500525,1610612748,Heat,MIA,Miami,240:00:00,100.4,103.4,114.1,112.6,-13.6,-9.2,0.378,1.08,12.1,0.348,0.806,0.532,14.509,14.9,0.463,0.508,1,0.199,87.76,87,72.5,87,0.408,108.02,103.6,0,0
21500547,1610612748,Heat,MIA,Miami,240:00:00,110.5,109.6,98.2,100,12.3,9.6,0.639,1.77,18.8,,,,13.948,13.8,0.541,0.597,1,0.194,94.96,94.5,78.75,94,0.628,106.64,101.88,0,0
21500555,1610612748,Heat,MIA,Miami,240:00:00,90.7,93.3,107.8,110.1,-17.1,-16.9,0.412,0.82,11.6,0.365,0.714,0.506,18.583,19.1,0.451,0.464,1,0.199,91.2,89,74.17,89,0.352,105.4,102.08,0,0
21500568,1610612748,Heat,MIA,Miami,240:00:00,103,104,111.9,112.1,-8.9,-8.1,0.756,2.82,22.1,0.212,0.78,0.49,10.996,11.1,0.489,0.525,1,0.196,99.62,99,82.5,99,0.482,107.1,104.99,0,0
21500586,1610612748,Heat,MIA,Miami,240:00:00,88.4,90.9,105,106.1,-16.6,-15.2,0.839,1.08,19.6,0.227,,,23.585,24.2,0.507,0.544,1,0.197,100.4,98.5,82.08,99,0.454,103.78,103.99,0,0
21500600,1610612748,Heat,MIA,Miami,240:00:00,103.9,105.4,97.5,102.2,6.4,3.2,0.65,1.86,20.1,0.273,0.745,0.516,14.837,15.1,0.519,0.548,1,0.197,95.9,93,77.5,93,0.538,103.38,102.77,0,0
21500611,1610612748,Heat,MIA,Miami,240:00:00,81.5,81.3,105,110,-23.5,-28.7,0.4,0.57,10.9,0.233,0.646,0.451,23.118,23.1,0.444,0.482,1,0.196,92.56,90.5,75.42,91,0.345,101.4,102.52,0,0
21500625,1610612748,Heat,MIA,Miami,240:00:00,88.3,87.8,98.9,102.2,-10.5,-14.5,0.481,0.81,11.4,0.306,0.763,0.506,17.889,17.8,0.399,0.462,1,0.197,90.74,89.5,74.58,90,0.386,98.4,103.73,0,0
21500630,1610612748,Heat,MIA,Miami,240:00:00,96.8,98.9,116.8,119.1,-20.1,-20.2,0.697,1.1,19.2,0.306,0.61,0.468,23.354,23.9,0.537,0.573,1,0.2,90.32,88.5,73.75,88,0.395,98.08,107.75,0,0
21500649,1610612748,Heat,MIA,Miami,240:00:00,92.6,93.1,109.5,114.8,-16.9,-21.7,0.394,1,11.4,0.288,0.714,0.479,14.861,14.9,0.432,0.458,1,0.197,89.86,87.5,72.92,87,0.352,96.77,108.92,0,0
21500669,1610612748,Heat,MIA,Miami,240:00:00,94.2,94.7,89.1,89.4,5.1,5.3,0.568,1.75,17.3,,0.745,,12.701,12.8,0.475,0.503,1,0.199,94.38,94,78.33,94,0.57,95.9,106.6,0,0
21500678,1610612748,Heat,MIA,Miami,240:00:00,108.1,107.4,103,104.3,5,3.1,0.6,2.25,21.4,0.184,,,12.712,12.6,0.56,0.584,1,0.199,94.76,94.5,78.75,95,0.55,95.68,107.03,0,0
21500703,1610612748,Heat,MIA,Miami,240:00:00,109.1,109.2,102.7,106.2,6.4,3,0.73,1.5,20.3,0.282,0.614,0.458,18.352,18.4,0.547,0.607,1,0.2,99.2,97.5,81.25,98,0.544,97.27,106.64,0,0
21500715,1610612748,Heat,MIA,Miami,240:00:00,104.5,106.1,87.8,87.9,16.7,18.2,0.538,1.17,16,0.295,0.909,0.602,17.921,18.2,0.512,0.568,1,0.199,99.76,99,82.5,99,0.631,97.48,104.22,0,0
21500731,1610612748,Heat,MIA,Miami,240:00:00,101.1,103,116.1,116.2,-15,-13.1,0.684,1.53,18.6,0.36,,,16.852,17.2,0.482,0.526,1,0.202,99.96,99,82.5,99,0.44,98.69,105.23,0,0
21500741,1610612748,Heat,MIA,Miami,240:00:00,97.8,102.2,98.5,98.9,-0.7,3.3,0.486,2.25,14.5,,0.818,,8.41,8.8,0.432,0.474,1,0.196,93.24,91,75.83,91,0.514,98.37,104.9,0,0
21500751,1610612748,Heat,MIA,Miami,240:00:00,96.2,103.2,98.3,100,-2.2,3.2,0.465,2.5,15.4,0.236,0.894,0.539,7.849,8.4,0.457,0.481,1,0.195,99.26,95,79.17,95,0.504,100.56,103.9,0,0
21500772,1610612748,Heat,MIA,Miami,240:00:00,97.1,101.1,105.8,108.7,-8.7,-7.6,0.424,1.08,11.4,0.345,0.788,0.561,13.576,14.1,0.44,0.486,1,0.2,95.14,92,76.67,92,0.455,101.89,104.55,0,0
21500784,1610612748,Heat,MIA,Miami,240:00:00,103.5,105.2,119.7,122.7,-16.1,-17.5,0.525,1.17,17.6,,,,18.45,18.8,0.6,0.627,1,0.197,98.5,96.5,80.42,96,0.425,102.52,104.91,0,0
21500808,1610612748,Heat,MIA,Miami,240:00:00,108.2,108.5,105,104.7,3.2,3.8,0.614,1.69,18.8,0.265,0.804,0.526,15.049,15.1,0.545,0.573,1,0.198,106.02,106,88.33,106,0.549,104.06,103.9,0,0
21500820,1610612748,Heat,MIA,Miami,240:00:00,117.1,117.5,91.9,95.9,25.2,21.6,0.489,2.88,16.5,0.364,,,8.22,8.2,0.5,0.526,1,0.198,99.78,97.5,81.25,97,0.675,106.34,104.55,0,0
21500834,1610612748,Heat,MIA,Miami,265:00:00,91.9,93.5,85.3,86.9,6.5,6.6,0.5,1.27,12.8,0.388,0.817,0.591,13.641,13.9,0.39,0.439,1,0.2,99.15,97.36,81.13,108,0.565,104.95,102.81,0,0
21500848,1610612748,Heat,MIA,Miami,240:00:00,111.3,110.9,112.4,119.2,-1.1,-8.3,0.475,1.58,14.5,,0.72,,11.924,11.9,0.5,0.562,1,0.201,102.82,100,83.33,101,0.497,105.12,104.11,0,0
21500869,1610612748,Heat,MIA,Miami,240:00:00,86.3,87.3,96.5,99,-10.2,-11.8,0.528,0.95,14,0.309,0.724,0.522,19.395,19.6,0.42,0.458,1,0.196,103.9,102,85,102,0.433,103.24,105.22,0,0
21500883,1610612748,Heat,MIA,Miami,240:00:00,100.8,105.4,87.8,88,13,17.3,0.625,1.56,18.6,0.383,,,16.454,17.2,0.482,0.526,1,0.196,94.76,92.5,77.08,93,0.66,103.48,102.4,0,0
21500892,1610612748,Heat,MIA,Miami,240:00:00,130.3,130.3,107.3,112.1,23,18.2,0.538,1.87,21.4,,0.731,,15.152,15.2,0.714,0.733,1,0.2,101.22,99,82.5,99,0.633,106.29,103.72,0,0
21500908,1610612748,Heat,MIA,Miami,240:00:00,108,111.3,92.1,94.8,15.9,16.5,0.625,1.92,18.9,0.283,0.827,0.571,13,13.4,0.536,0.574,1,0.2,99.94,97,80.83,97,0.64,107.1,103.2,0,0
21500914,1610612748,Heat,MIA,Miami,240:00:00,106.8,112,102.1,102,4.7,10,0.615,1.41,16.6,0.434,0.717,0.584,16.215,17,0.472,0.539,1,0.199,102.36,100,83.33,100,0.576,108.19,102.53,0,0
21500935,1610612748,Heat,MIA,Miami,240:00:00,109.3,113.2,104.6,107.7,4.7,5.5,0.444,1.23,13,,0.736,,13.8,14.3,0.494,0.547,1,0.201,93.94,91,75.83,91,0.564,108.99,101.03,0,0
21500952,1610612748,Heat,MIA,Miami,240:00:00,113.3,112.5,117.2,121.3,-3.9,-8.8,0.548,1.35,17.9,0.342,0.667,0.518,17.827,17.7,0.563,0.611,1,0.196,96.32,95,79.17,96,0.5,109.39,102.69,0,0
21500966,1610612748,Heat,MIA,Miami,240:00:00,119.4,120.4,97.4,97,22.1,23.4,0.638,3.75,21.8,0.261,0.795,0.522,8.097,8.2,0.571,0.591,1,0.202,98.7,98.5,82.08,98,0.594,109.68,102.8,0,0
21500977,1610612748,Heat,MIA,Miami,265:00:00,96.8,99,104,106.7,-7.2,-7.6,0.514,1.36,13.3,0.333,0.72,0.504,13.031,13.3,0.423,0.475,1,0.199,97.43,95.09,79.25,105,0.411,110.23,104.78,0,0
